 Thermal velocity profiles
 nspec rad  pla 
     3 1408 1006
 rho(m) Electrons Deuterium Tritium   
     1.11032        0.117006E+09    0.193089E+07    0.157657E+07
     1.11417        0.116895E+09    0.192906E+07    0.157507E+07
     1.11520        0.116866E+09    0.192857E+07    0.157467E+07
     1.11623        0.116836E+09    0.192808E+07    0.157427E+07
     1.12008        0.116724E+09    0.192624E+07    0.157277E+07
     1.12512        0.116578E+09    0.192383E+07    0.157080E+07
     1.12897        0.116466E+09    0.192197E+07    0.156928E+07
     1.13000        0.116436E+09    0.192147E+07    0.156888E+07
     1.13103        0.116405E+09    0.192098E+07    0.156847E+07
     1.13488        0.116292E+09    0.191911E+07    0.156694E+07
     1.13992        0.116144E+09    0.191666E+07    0.156495E+07
     1.14377        0.116030E+09    0.191477E+07    0.156341E+07
     1.14480        0.115999E+09    0.191427E+07    0.156300E+07
     1.14583        0.115969E+09    0.191377E+07    0.156258E+07
     1.14968        0.115854E+09    0.191187E+07    0.156104E+07
     1.15472        0.115703E+09    0.190939E+07    0.155901E+07
     1.15857        0.115587E+09    0.190748E+07    0.155745E+07
     1.15960        0.115556E+09    0.190697E+07    0.155703E+07
     1.16063        0.115525E+09    0.190645E+07    0.155661E+07
     1.16448        0.115409E+09    0.190453E+07    0.155504E+07
     1.16952        0.115256E+09    0.190201E+07    0.155299E+07
     1.17337        0.115139E+09    0.190008E+07    0.155140E+07
     1.17440        0.115108E+09    0.189956E+07    0.155098E+07
     1.17543        0.115076E+09    0.189904E+07    0.155056E+07
     1.17928        0.114958E+09    0.189709E+07    0.154897E+07
     1.18432        0.114803E+09    0.189454E+07    0.154688E+07
     1.18817        0.114684E+09    0.189257E+07    0.154528E+07
     1.18920        0.114652E+09    0.189205E+07    0.154485E+07
     1.19023        0.114620E+09    0.189152E+07    0.154442E+07
     1.19408        0.114501E+09    0.188954E+07    0.154281E+07
     1.19912        0.114344E+09    0.188695E+07    0.154069E+07
     1.20297        0.114223E+09    0.188496E+07    0.153906E+07
     1.20400        0.114191E+09    0.188443E+07    0.153863E+07
     1.20503        0.114159E+09    0.188390E+07    0.153819E+07
     1.20888        0.114037E+09    0.188189E+07    0.153656E+07
     1.21392        0.113878E+09    0.187927E+07    0.153442E+07
     1.21777        0.113756E+09    0.187725E+07    0.153277E+07
     1.21880        0.113723E+09    0.187671E+07    0.153233E+07
     1.21983        0.113690E+09    0.187617E+07    0.153188E+07
     1.22368        0.113567E+09    0.187414E+07    0.153023E+07
     1.22872        0.113406E+09    0.187148E+07    0.152805E+07
     1.23257        0.113282E+09    0.186943E+07    0.152638E+07
     1.23360        0.113249E+09    0.186888E+07    0.152594E+07
     1.23463        0.113216E+09    0.186833E+07    0.152549E+07
     1.23848        0.113091E+09    0.186628E+07    0.152381E+07
     1.24352        0.112927E+09    0.186358E+07    0.152161E+07
     1.24737        0.112802E+09    0.186150E+07    0.151991E+07
     1.24840        0.112768E+09    0.186095E+07    0.151946E+07
     1.24943        0.112734E+09    0.186040E+07    0.151901E+07
     1.25328        0.112608E+09    0.185831E+07    0.151730E+07
     1.25832        0.112442E+09    0.185558E+07    0.151507E+07
     1.26217        0.112315E+09    0.185347E+07    0.151336E+07
     1.26320        0.112281E+09    0.185291E+07    0.151290E+07
     1.26423        0.112247E+09    0.185235E+07    0.151244E+07
     1.26808        0.112119E+09    0.185024E+07    0.151071E+07
     1.27312        0.111951E+09    0.184747E+07    0.150845E+07
     1.27697        0.111822E+09    0.184534E+07    0.150671E+07
