 Major radius at Z=Zmag
  rad  pla 
 1408 1006
 rho(m) R(m) 
     2.08081         10.6230    
     2.08428         10.6262    
     2.08520         10.6270    
     2.08612         10.6278    
     2.08959         10.6310    
     2.09411         10.6351    
     2.09758         10.6382    
     2.09850         10.6390    
     2.09942         10.6399    
     2.10289         10.6430    
     2.10741         10.6471    
     2.11088         10.6502    
     2.11180         10.6511    
     2.11272         10.6519    
     2.11619         10.6551    
     2.12071         10.6592    
     2.12418         10.6623    
     2.12510         10.6631    
     2.12602         10.6640    
     2.12949         10.6671    
     2.13401         10.6712    
     2.13748         10.6744    
     2.13840         10.6752    
     2.13932         10.6761    
     2.14279         10.6792    
     2.14731         10.6833    
     2.15078         10.6865    
     2.15170         10.6873    
     2.15262         10.6881    
     2.15609         10.6913    
     2.16061         10.6954    
     2.16408         10.6986    
     2.16500         10.6994    
     2.16592         10.7002    
     2.16939         10.7034    
     2.17391         10.7075    
     2.17738         10.7107    
     2.17830         10.7115    
     2.17922         10.7124    
     2.18269         10.7155    
     2.18721         10.7196    
     2.19068         10.7228    
     2.19160         10.7236    
     2.19252         10.7245    
     2.19599         10.7276    
     2.20051         10.7318    
     2.20398         10.7349    
     2.20490         10.7358    
     2.20582         10.7366    
     2.20929         10.7398    
     2.21381         10.7439    
     2.21728         10.7471    
     2.21820         10.7479    
     2.21912         10.7488    
     2.22259         10.7520    
     2.22711         10.7561    
     2.23058         10.7593    
     2.23150         10.7601    
     2.23242         10.7610    
     2.23589         10.7641    
     2.24041         10.7683    
     2.24388         10.7715    
     2.24480         10.7723    
     2.24572         10.7731    
     2.24919         10.7763    
     2.25371         10.7805    
     2.25718         10.7837    
     2.25810         10.7845    
     2.25902         10.7853    
     2.26249         10.7885    
     2.26701         10.7927    
     2.27048         10.7959    
     2.27140         10.7967    
     2.27232         10.7976    
     2.27579         10.8008    
     2.28031         10.8049    
     2.28378         10.8081    
     2.28470         10.8090    
     2.28562         10.8098    
     2.28909         10.8130    
     2.29361         10.8172    
     2.29708         10.8204    
     2.29800         10.8212    
     2.29892         10.8221    
     2.30239         10.8253    
     2.30691         10.8294    
     2.31038         10.8326    
     2.31130         10.8335    
     2.31222         10.8343    
     2.31569         10.8375    
     2.32021         10.8417    
     2.32368         10.8449    
     2.32460         10.8458    
     2.32552         10.8466    
     2.32899         10.8498    
     2.33351         10.8540    
     2.33698         10.8572    
     2.33790         10.8581    
     2.33882         10.8589    
     2.34229         10.8621    
     2.34681         10.8663    
     2.35028         10.8695    
     2.35120         10.8704    
     2.35212         10.8712    
     2.35559         10.8745    
     2.36011         10.8787    
     2.36358         10.8819    
     2.36450         10.8827    
     2.36542         10.8836    
     2.36889         10.8868    
     2.37341         10.8910    
     2.37688         10.8942    
     2.37780         10.8951    
     2.37872         10.8960    
     2.38219         10.8992    
     2.38671         10.9034    
     2.39018         10.9066    
     2.39110         10.9075    
     2.39202         10.9083    
     2.39549         10.9116    
     2.40001         10.9158    
     2.40348         10.9190    
     2.40440         10.9199    
     2.40532         10.9207    
     2.40879         10.9240    
     2.41331         10.9282    
     2.41678         10.9314    
     2.41770         10.9323    
     2.41862         10.9332    
     2.42209         10.9364    
     2.42661         10.9406    
     2.43008         10.9439    
     2.43100         10.9447    
     2.43192         10.9456    
     2.43539         10.9489    
     2.43991         10.9531    
     2.44338         10.9563    
     2.44430         10.9572    
     2.44522         10.9581    
     2.44869         10.9613    
     2.45321         10.9656    
     2.45668         10.9688    
     2.45760         10.9697    
     2.45852         10.9706    
     2.46199         10.9738    
     2.46651         10.9781    
     2.46998         10.9813    
     2.47090         10.9822    
     2.47182         10.9831    
     2.47529         10.9863    
     2.47981         10.9906    
     2.48328         10.9939    
     2.48420         10.9947    
     2.48512         10.9956    
     2.48859         10.9989    
     2.49311         11.0031    
     2.49658         11.0064    
     2.49750         11.0073    
     2.49842         11.0082    
     2.50189         11.0114    
     2.50641         11.0157    
     2.50988         11.0190    
     2.51080         11.0199    
     2.51172         11.0207    
     2.51519         11.0240    
     2.51971         11.0283    
     2.52318         11.0316    
     2.52410         11.0325    
     2.52502         11.0333    
     2.52849         11.0366    
     2.53301         11.0409    
     2.53648         11.0442    
     2.53740         11.0451    
     2.53832         11.0460    
     2.54179         11.0493    
     2.54631         11.0536    
     2.54978         11.0569    
     2.55070         11.0577    
     2.55162         11.0586    
     2.55509         11.0619    
     2.55961         11.0662    
     2.56308         11.0695    
     2.56400         11.0704    
     2.56492         11.0713    
     2.56839         11.0746    
     2.57291         11.0789    
     2.57638         11.0822    
     2.57730         11.0831    
     2.57822         11.0840    
     2.58169         11.0873    
     2.58621         11.0916    
     2.58968         11.0950    
     2.59060         11.0959    
     2.59152         11.0967    
     2.59499         11.1001    
     2.59951         11.1044    
     2.60298         11.1077    
     2.60390         11.1086    
     2.60482         11.1095    
     2.60829         11.1128    
     2.61281         11.1172    
     2.61628         11.1205    
     2.61720         11.1214    
     2.61812         11.1223    
     2.62159         11.1256    
     2.62611         11.1300    
     2.62958         11.1333    
     2.63050         11.1342    
     2.63142         11.1351    
     2.63489         11.1384    
     2.63941         11.1428    
     2.64288         11.1461    
     2.64380         11.1470    
     2.64472         11.1479    
     2.64819         11.1513    
     2.65271         11.1557    
     2.65618         11.1590    
     2.65710         11.1599    
     2.65802         11.1608    
     2.66149         11.1642    
     2.66601         11.1685    
     2.66948         11.1719    
     2.67040         11.1728    
     2.67132         11.1737    
     2.67479         11.1771    
     2.67931         11.1815    
     2.68278         11.1848    
     2.68370         11.1857    
     2.68462         11.1866    
     2.68809         11.1900    
     2.69261         11.1944    
     2.69608         11.1978    
     2.69700         11.1987    
     2.69792         11.1996    
     2.70139         11.2030    
     2.70591         11.2074    
     2.70938         11.2108    
     2.71030         11.2117    
     2.71122         11.2126    
     2.71469         11.2160    
     2.71921         11.2204    
     2.72268         11.2238    
     2.72360         11.2247    
     2.72452         11.2256    
     2.72799         11.2290    
     2.73251         11.2334    
