 Plasma current I(rho)
  rad  pla 
 1408 1006
 rho(m) Ip(A) 
     1.59402        0.811056E+07
     1.59749        0.813918E+07
     1.60201        0.817652E+07
     1.60548        0.820514E+07
     1.60640        0.821277E+07
     1.60732        0.822039E+07
     1.61079        0.824901E+07
     1.61531        0.828634E+07
     1.61878        0.831495E+07
     1.61970        0.832257E+07
     1.62062        0.833019E+07
     1.62409        0.835879E+07
     1.62861        0.839610E+07
     1.63208        0.842469E+07
     1.63300        0.843231E+07
     1.63392        0.843993E+07
     1.63739        0.846851E+07
     1.64191        0.850579E+07
     1.64538        0.853435E+07
     1.64630        0.854196E+07
     1.64722        0.854957E+07
     1.65069        0.857813E+07
     1.65521        0.861537E+07
     1.65868        0.864391E+07
     1.65960        0.865151E+07
     1.66052        0.865912E+07
     1.66399        0.868764E+07
     1.66851        0.872484E+07
     1.67198        0.875334E+07
     1.67290        0.876094E+07
     1.67382        0.876853E+07
     1.67729        0.879701E+07
     1.68181        0.883416E+07
     1.68528        0.886263E+07
     1.68620        0.887021E+07
     1.68712        0.887779E+07
     1.69059        0.890623E+07
     1.69511        0.894332E+07
     1.69858        0.897174E+07
     1.69950        0.897931E+07
     1.70042        0.898687E+07
     1.70389        0.901527E+07
     1.70841        0.905229E+07
     1.71188        0.908066E+07
     1.71280        0.908821E+07
     1.71372        0.909576E+07
     1.71719        0.912410E+07
     1.72171        0.916105E+07
     1.72518        0.918936E+07
     1.72610        0.919690E+07
     1.72702        0.920443E+07
     1.73049        0.923271E+07
     1.73501        0.926958E+07
     1.73848        0.929782E+07
     1.73940        0.930534E+07
     1.74032        0.931286E+07
     1.74379        0.934107E+07
     1.74831        0.937785E+07
     1.75178        0.940602E+07
     1.75270        0.941352E+07
     1.75362        0.942103E+07
     1.75709        0.944916E+07
     1.76161        0.948585E+07
     1.76508        0.951394E+07
     1.76600        0.952142E+07
     1.76692        0.952890E+07
     1.77039        0.955696E+07
     1.77491        0.959354E+07
     1.77838        0.962155E+07
     1.77930        0.962901E+07
     1.78022        0.963646E+07
     1.78369        0.966444E+07
     1.78821        0.970090E+07
     1.79168        0.972882E+07
     1.79260        0.973626E+07
     1.79352        0.974369E+07
     1.79699        0.977158E+07
     1.80151        0.980792E+07
     1.80498        0.983575E+07
     1.80590        0.984316E+07
     1.80682        0.985057E+07
     1.81029        0.987835E+07
     1.81481        0.991457E+07
     1.81828        0.994229E+07
     1.81920        0.994968E+07
     1.82012        0.995706E+07
     1.82359        0.998474E+07
     1.82811        0.100208E+08
     1.83158        0.100484E+08
     1.83250        0.100558E+08
     1.83342        0.100631E+08
     1.83689        0.100907E+08
     1.84141        0.101267E+08
     1.84488        0.101542E+08
     1.84580        0.101615E+08
     1.84672        0.101688E+08
     1.85019        0.101963E+08
     1.85471        0.102320E+08
     1.85818        0.102594E+08
     1.85910        0.102667E+08
     1.86002        0.102740E+08
     1.86349        0.103013E+08
     1.86801        0.103370E+08
     1.87148        0.103642E+08
     1.87240        0.103715E+08
     1.87332        0.103787E+08
     1.87679        0.104060E+08
     1.88131        0.104414E+08
     1.88478        0.104685E+08
     1.88570        0.104758E+08
     1.88662        0.104830E+08
     1.89009        0.105100E+08
     1.89461        0.105453E+08
     1.89808        0.105723E+08
     1.89900        0.105795E+08
     1.89992        0.105867E+08
     1.90339        0.106136E+08
     1.90791        0.106487E+08
     1.91138        0.106755E+08
     1.91230        0.106827E+08
     1.91322        0.106898E+08
     1.91669        0.107166E+08
     1.92121        0.107515E+08
     1.92468        0.107782E+08
     1.92560        0.107853E+08
     1.92652        0.107924E+08
     1.92999        0.108191E+08
     1.93451        0.108538E+08
     1.93798        0.108803E+08
     1.93890        0.108874E+08
     1.93982        0.108944E+08
     1.94329        0.109209E+08
     1.94781        0.109554E+08
     1.95128        0.109818E+08
     1.95220        0.109888E+08
     1.95312        0.109958E+08
     1.95659        0.110221E+08
     1.96111        0.110564E+08
     1.96458        0.110826E+08
     1.96550        0.110895E+08
     1.96642        0.110965E+08
     1.96989        0.111227E+08
     1.97441        0.111567E+08
     1.97788        0.111827E+08
     1.97880        0.111897E+08
     1.97972        0.111966E+08
     1.98319        0.112225E+08
     1.98771        0.112563E+08
     1.99118        0.112822E+08
     1.99210        0.112891E+08
     1.99302        0.112959E+08
     1.99649        0.113217E+08
     2.00101        0.113553E+08
     2.00448        0.113809E+08
     2.00540        0.113878E+08
     2.00632        0.113946E+08
     2.00979        0.114202E+08
     2.01431        0.114535E+08
     2.01778        0.114789E+08
