 Lambda(rho) = 1/(2pi) int[Ntheta^2/(R.J) dthteta]
  rad  pla 
 1408 1006
 rho(m) lambda 
     2.24480        0.323727    
     2.24572        0.323892    
     2.24919        0.324512    
     2.25371        0.325322    
     2.25718        0.325944    
     2.25810        0.326110    
     2.25902        0.326276    
     2.26249        0.326898    
     2.26701        0.327712    
     2.27048        0.328336    
     2.27140        0.328502    
     2.27232        0.328669    
     2.27579        0.329294    
     2.28031        0.330110    
     2.28378        0.330737    
     2.28470        0.330904    
     2.28562        0.331071    
     2.28909        0.331698    
     2.29361        0.332518    
     2.29708        0.333146    
     2.29800        0.333314    
     2.29892        0.333482    
     2.30239        0.334112    
     2.30691        0.334934    
     2.31038        0.335566    
     2.31130        0.335734    
     2.31222        0.335902    
     2.31569        0.336534    
     2.32021        0.337360    
     2.32368        0.337994    
     2.32460        0.338163    
     2.32552        0.338332    
     2.32899        0.338967    
     2.33351        0.339796    
     2.33698        0.340432    
     2.33790        0.340602    
     2.33882        0.340771    
     2.34229        0.341409    
     2.34681        0.342241    
     2.35028        0.342880    
     2.35120        0.343050    
     2.35212        0.343221    
     2.35559        0.343860    
     2.36011        0.344696    
     2.36358        0.345337    
     2.36450        0.345508    
     2.36542        0.345679    
     2.36889        0.346322    
     2.37341        0.347161    
     2.37688        0.347805    
     2.37780        0.347977    
     2.37872        0.348148    
     2.38219        0.348793    
     2.38671        0.349636    
     2.39018        0.350282    
     2.39110        0.350455    
     2.39202        0.350627    
     2.39549        0.351275    
     2.40001        0.352121    
     2.40348        0.352770    
     2.40440        0.352943    
     2.40532        0.353116    
     2.40879        0.353767    
     2.41331        0.354616    
     2.41678        0.355268    
     2.41770        0.355442    
     2.41862        0.355616    
     2.42209        0.356269    
     2.42661        0.357122    
     2.43008        0.357777    
     2.43100        0.357952    
     2.43192        0.358126    
     2.43539        0.358782    
     2.43991        0.359639    
     2.44338        0.360296    
     2.44430        0.360472    
     2.44522        0.360647    
     2.44869        0.361306    
     2.45321        0.362166    
     2.45668        0.362827    
     2.45760        0.363003    
     2.45852        0.363179    
     2.46199        0.363840    
     2.46651        0.364705    
     2.46998        0.365368    
     2.47090        0.365545    
     2.47182        0.365722    
     2.47529        0.366386    
